call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
assignment_import,fit,estimator.fit(X_plausible),97,estimator = clone(estimator),87.0,sklearn.clone.fit,sklearn,src/wildboar/metrics/_counterfactual.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\metrics\_counterfactual.py
assignment_import,fit,label_estimator.fit(X_plausible_label),120,label_estimator = clone(estimator),119.0,sklearn.clone.fit,sklearn,src/wildboar/metrics/_counterfactual.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\metrics\_counterfactual.py
,fit,PivotTransform(,163,,,"PivotTransform(n_pivots=int(min(self.n_pivots, count)), metric=self.metric, metric_params=self.metric_params, metric_sample=self.metric_sample, random_state=random_state.randint(np.iinfo(np.int32).max), n_jobs=self.n_jobs).fit",PivotTransform(n_pivots=int(min(self,src/wildboar/transform/_pivot.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\transform\_pivot.py
,fit,"self.paa_ = PAA(n_intervals=self.n_intervals, window=self.window).fit(x)",160,,,"PAA(n_intervals=self.n_intervals, window=self.window).fit",PAA(n_intervals=self,src/wildboar/transform/_sax.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\transform\_sax.py
assignment_import,fit,self.interval_transform_.fit(x),233,self.interval_transform_ = IntervalTransform(,230.0,..IntervalTransform.fit,,src/wildboar/transform/_sax.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\transform\_sax.py
,fit_transform,return SAX(,300,,,"SAX(n_intervals=n_intervals, window=window, n_bins=n_bins, binning=binning).fit_transform","SAX(n_intervals=n_intervals, window=window, n_bins=n_bins, binning=binning)",src/wildboar/transform/_sax.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\transform\_sax.py
,fit_transform,"return PAA(n_intervals=n_intervals, window=window).fit_transform(x)",331,,,"PAA(n_intervals=n_intervals, window=window).fit_transform","PAA(n_intervals=n_intervals, window=window)",src/wildboar/transform/_sax.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\transform\_sax.py
assignment_import,fit,"estimator1.fit(X1, y=y1, sample_weight=None)",217,estimator1 = clone(estimator_orig),178.0,sklearn.base.clone.fit,sklearn,src/wildboar/utils/estimator_checks.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\estimator_checks.py
assignment_import,fit,"estimator2.fit(X2, y=y2, sample_weight=sw2)",218,estimator2 = clone(estimator_orig),179.0,sklearn.base.clone.fit,sklearn,src/wildboar/utils/estimator_checks.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\estimator_checks.py
assignment_import,fit,"estimator.fit(x, y)",260,estimator = clone(estimator),259.0,sklearn.base.clone.fit,sklearn,src/wildboar/utils/estimator_checks.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\estimator_checks.py
assignment_import,fit,"estimator.fit(X1, y1)",287,estimator = clone(estimator),274.0,sklearn.base.clone.fit,sklearn,src/wildboar/utils/estimator_checks.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\estimator_checks.py
assignment_import,fit,"estimator.fit(X1, y1, check_input=False)",291,estimator = clone(estimator),274.0,sklearn.base.clone.fit,sklearn,src/wildboar/utils/estimator_checks.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\estimator_checks.py
assignment_import,fit,"estimator.fit(X2, y2)",294,estimator = clone(estimator),274.0,sklearn.base.clone.fit,sklearn,src/wildboar/utils/estimator_checks.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\estimator_checks.py
assignment_import,fit,"estimator.fit(X1, y1)",306,estimator = clone(estimator),305.0,sklearn.base.clone.fit,sklearn,src/wildboar/utils/estimator_checks.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\estimator_checks.py
assignment_import,fit,"clf.fit(_DUMMY_X, _DUMMY_Y)",36,clf = MinimalClassifier(),35.0,sklearn.utils._testing.MinimalClassifier.fit,sklearn,src/wildboar/utils/_testing.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\_testing.py
assignment_import,fit,"estimator_.fit(clf, _DUMMY_X, _DUMMY_Y)",55,estimator_ = clone(estimator),50.0,sklearn.clone.fit,sklearn,src/wildboar/utils/_testing.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\_testing.py
assignment_import,fit,"estimator_.fit(_DUMMY_X, _DUMMY_Y)",61,estimator_ = clone(estimator),50.0,sklearn.clone.fit,sklearn,src/wildboar/utils/_testing.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\_testing.py
assignment_import,fit,"estimator_.fit(clf, _DUMMY_X, _DUMMY_Y)",75,estimator_ = clone(estimator),71.0,sklearn.clone.fit,sklearn,src/wildboar/utils/_testing.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\_testing.py
assignment_import,fit,"estimator_.fit(_DUMMY_X, _DUMMY_Y)",82,estimator_ = clone(estimator),71.0,sklearn.clone.fit,sklearn,src/wildboar/utils/_testing.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\src\wildboar\utils\_testing.py
import,loads,pickle.loads(p),758,import pickle,753.0,pickle.loads,pickle,tests/wildboar/distance/test_distance.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\distance\test_distance.py
import,loads,pickle.loads(p),763,import pickle,753.0,pickle.loads,pickle,tests/wildboar/distance/test_distance.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\distance\test_distance.py
assignment_import,fit,"clf.fit(np.zeros((10, 10)), np.ones(10))",12,clf = ExtraShapeletTreesClassifier(n_estimators=1),11.0,wildboar.ensemble.ExtraShapeletTreesClassifier.fit,wildboar,tests/wildboar/ensemble/test_extra_shapelet_trees.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\ensemble\test_extra_shapelet_trees.py
assignment_import,fit,isf.fit(X_train),23,"isf = IsolationShapeletForest(n_shapelets=1, random_state=0)",22.0,wildboar.ensemble.IsolationShapeletForest.fit,wildboar,tests/wildboar/ensemble/test_isolation_shapelet_forest.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\ensemble\test_isolation_shapelet_forest.py
assignment_import,fit,"clf.fit(x_train, y_train)",69,"clf = ShapeletForestClassifier(n_estimators=10, n_shapelets=10, random_state=1)",68.0,wildboar.ensemble.ShapeletForestClassifier.fit,wildboar,tests/wildboar/ensemble/test_shapelet_forest.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\ensemble\test_shapelet_forest.py
assignment_import,fit,"clf0.fit(X_3d, y)",340,clf0 = ShapeletForestClassifier(random_state=1),338.0,wildboar.ensemble.ShapeletForestClassifier.fit,wildboar,tests/wildboar/ensemble/test_shapelet_forest.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\ensemble\test_shapelet_forest.py
assignment_import,fit,"clf1.fit(X, y)",341,clf1 = ShapeletForestClassifier(random_state=1),339.0,wildboar.ensemble.ShapeletForestClassifier.fit,wildboar,tests/wildboar/ensemble/test_shapelet_forest.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\ensemble\test_shapelet_forest.py
function_parameter,fit,"clf.fit(x_train, y_train)",85,"def test_counterfactuals_best(clf, expected_score):",81.0,test_counterfactuals_best.clf.fit,test_counterfactuals_best,tests/wildboar/explain/test_counterfactuals.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\explain\test_counterfactuals.py
assignment_import,fit,"clf.fit(x_train, y_train)",104,"clf = ShapeletForestClassifier(n_shapelets=10, n_estimators=10, random_state=123)",103.0,wildboar.ensemble.ShapeletForestClassifier.fit,wildboar,tests/wildboar/explain/test_counterfactuals.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\explain\test_counterfactuals.py
function_parameter,fit,"counterfactual.fit(estimator, np.zeros((3, 3)), np.ones(3))",131,"def test_counterfactual_not_fitted_estimator(counterfactual, estimator):",129.0,test_counterfactual_not_fitted_estimator.counterfactual.fit,test_counterfactual_not_fitted_estimator,tests/wildboar/explain/test_counterfactuals.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\explain\test_counterfactuals.py
assignment_import,fit,"clf.fit(x_train, y_train)",43,"clf = ShapeletTreeClassifier(n_shapelets=1000, random_state=123)",42.0,wildboar.tree.ShapeletTreeClassifier.fit,wildboar,tests/wildboar/explain/test_importance.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\explain\test_importance.py
assignment_import,fit,"imp.fit(clf, x_test, y_test)",46,"imp = IntervalImportance(scoring=""accuracy"", random_state=123)",45.0,wildboar.explain.IntervalImportance.fit,wildboar,tests/wildboar/explain/test_importance.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\explain\test_importance.py
assignment_import,fit,"clf.fit(x_train, y_train)",70,"clf = ShapeletTreeClassifier(n_shapelets=1000, random_state=123)",69.0,wildboar.tree.ShapeletTreeClassifier.fit,wildboar,tests/wildboar/explain/test_importance.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\explain\test_importance.py
assignment_import,fit,"imp.fit(clf, x_test, y_test)",73,"imp = AmplitudeImportance(scoring=""accuracy"", random_state=123)",72.0,wildboar.explain.AmplitudeImportance.fit,wildboar,tests/wildboar/explain/test_importance.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\explain\test_importance.py
assignment_import,fit,"clf.fit(x_train, y_train)",84,"clf = ShapeletTreeClassifier(n_shapelets=1000, random_state=123)",83.0,wildboar.tree.ShapeletTreeClassifier.fit,wildboar,tests/wildboar/explain/test_importance.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\explain\test_importance.py
assignment_import,fit,"imp.fit(clf, x_test, y_test)",87,"imp = ShapeletImportance(scoring=""accuracy"", random_state=123)",86.0,wildboar.explain.ShapeletImportance.fit,wildboar,tests/wildboar/explain/test_importance.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\explain\test_importance.py
import,fit_transform,"X_sax = SAX(n_intervals=10, n_bins=5).fit_transform(X)",11,"from wildboar.transform import PAA, SAX",6.0,"wildboar.transform.SAX.(n_intervals=10, n_bins=5).fit_transform",wildboar,tests/wildboar/transform/test_sax.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\transform\test_sax.py
import,fit_transform,X_paa = PAA(n_intervals=10).fit_transform(X),21,"from wildboar.transform import PAA, SAX",6.0,wildboar.transform.PAA.(n_intervals=10).fit_transform,wildboar,tests/wildboar/transform/test_sax.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\transform\test_sax.py
assignment_import,fit,"clf.fit(x_train, y_train)",28,clf = ProximityTreeClassifier(random_state=123),27.0,wildboar.tree.ProximityTreeClassifier.fit,wildboar,tests/wildboar/tree/test_proximity_tree.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\tree\test_proximity_tree.py
assignment_import,fit,"f.fit(x_test, y_test)",40,"f = ShapeletTreeClassifier(n_shapelets=10, random_state=123)",39.0,wildboar.tree.ShapeletTreeClassifier.it,wildboar,tests/wildboar/tree/test_shapelet_tree.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\tree\test_shapelet_tree.py
assignment_import,fit,"f.fit(x_test, y_test)",104,"f = ShapeletTreeClassifier(n_shapelets=10, random_state=123)",103.0,wildboar.tree.ShapeletTreeClassifier.it,wildboar,tests/wildboar/tree/test_shapelet_tree.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\tree\test_shapelet_tree.py
assignment_import,fit,"f.fit(x, y)",2228,f = ExtraShapeletTreeClassifier(,2225.0,wildboar.tree.ExtraShapeletTreeClassifier.it,wildboar,tests/wildboar/tree/test_shapelet_tree.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\tree\test_shapelet_tree.py
assignment_import,fit,"f.fit(x, y.astype(float))",2241,f = ExtraShapeletTreeRegressor(,2238.0,wildboar.tree.ExtraShapeletTreeRegressor.it,wildboar,tests/wildboar/tree/test_shapelet_tree.py,wildboar-foundation/wildboar,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\wildboar-foundation@wildboar\tests\wildboar\tree\test_shapelet_tree.py
