call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
import,load,"encoded = np.load(""encoded_save.npy"")",82,import numpy as np,6,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face.py
import,load,"identity = np.load(""identity_save.npy"")",83,import numpy as np,6,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face.py
import,load,id_to_identity = pickle.load(fp),108,import pickle,3,pickle.load,pickle,solutions/image/face_recognition_system/quick_deploy/server/src/search_face.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face.py
import,load,"encoded = np.load(""encoded_save.npy"")",117,import numpy as np,6,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face.py
import,load,"identity = np.load(""identity_save.npy"")",118,import numpy as np,6,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face.py
import,load,"encoded = np.load(""encoded_save.npy"")",82,import numpy as np,6,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv1.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv1.py
import,load,"identity = np.load(""identity_save.npy"")",83,import numpy as np,6,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv1.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv1.py
import,load,id_to_identity = pickle.load(fp),108,import pickle,3,pickle.load,pickle,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv1.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv1.py
import,load,"encoded = np.load(""encoded_save.npy"")",117,import numpy as np,6,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv1.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv1.py
import,load,"identity = np.load(""identity_save.npy"")",118,import numpy as np,6,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv1.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv1.py
import,load,"encoded = np.load(""encoded_save.npy"")",94,import numpy as np,7,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv2.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv2.py
import,load,"identity = np.load(""identity_save.npy"")",95,import numpy as np,7,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv2.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv2.py
import,load,id_to_identity = pickle.load(fp),133,import pickle,4,pickle.load,pickle,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv2.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv2.py
import,load,"encoded = np.load(""encoded_save.npy"")",147,import numpy as np,7,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv2.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv2.py
import,load,"identity = np.load(""identity_save.npy"")",148,import numpy as np,7,numpy.load,numpy,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv2.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv2.py
constant,load,collection.load(),182,collection = None,37,NoneType.load,NoneType,solutions/image/face_recognition_system/quick_deploy/server/src/search_face_milvusv2.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\face_recognition_system\quick_deploy\server\src\search_face_milvusv2.py
constant,load,self.collection.load(),67,self.collection = None,17,NoneType.load,NoneType,solutions/image/reverse_image_search/object_detection/server/src/milvus_helpers.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\reverse_image_search\object_detection\server\src\milvus_helpers.py
assignment_import,load,hello_milvus.load(),105,"hello_milvus = Collection(""hello_milvus"", schema, consistency_level=""Strong"")",59,pymilvus.Collection.load,pymilvus,solutions/image/reverse_image_search/one_step/docker/milvus/hello-world.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\reverse_image_search\one_step\docker\milvus\hello-world.py
constant,load,self.collection.load(),68,self.collection = None,20,NoneType.load,NoneType,solutions/image/reverse_image_search/one_step/server/milvus_helpers.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\reverse_image_search\one_step\server\milvus_helpers.py
constant,load,self.collection.load(),67,self.collection = None,17,NoneType.load,NoneType,solutions/image/reverse_image_search/quick_deploy/server/src/milvus_helpers.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\image\reverse_image_search\quick_deploy\server\src\milvus_helpers.py
constant,load,self.collection.load(),66,self.collection =None,17,NoneType.load,NoneType,solutions/medical/dna_sequence_classification/quick_deploy/server/src/milvus_helpers.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\medical\dna_sequence_classification\quick_deploy\server\src\milvus_helpers.py
assignment_import,fit_transform,X = vectorizer.fit_transform(data).toarray(),17,"vectorizer = feature_extraction.text.CountVectorizer(ngram_range=(4,4), max_features=VECTOR_DIMENSION)",16,sklearn.feature_extraction.fit_transform,sklearn,solutions/medical/dna_sequence_classification/quick_deploy/server/src/utils.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\medical\dna_sequence_classification\quick_deploy\server\src\utils.py
import,load,"vectorizer = pickle.load(open(MODEL_PATH,'rb'))",23,import pickle,2,pickle.load,pickle,solutions/medical/dna_sequence_classification/quick_deploy/server/src/utils.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\medical\dna_sequence_classification\quick_deploy\server\src\utils.py
constant,load,self.collection.load(),67,self.collection =None,17,NoneType.load,NoneType,solutions/medical/molecular_similarity_search/quick_deploy/server/src/helpers/milvus_helpers.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\medical\molecular_similarity_search\quick_deploy\server\src\helpers\milvus_helpers.py
constant,load,self.collection.load(),62,self.collection = None,13,NoneType.load,NoneType,solutions/nlp/question_answering_system/quick_deploy/server/src/milvus_helpers.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\nlp\question_answering_system\quick_deploy\server\src\milvus_helpers.py
import,loads,cm_info = json.loads(redis_res),46,import json,27,json.loads,json,solutions/nlp/recommender_system/quick_deploy/movie_recommender/cm.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\nlp\recommender_system\quick_deploy\movie_recommender\cm.py
import,loads,user_info = json.loads(redis_res),51,import json,27,json.loads,json,solutions/nlp/recommender_system/quick_deploy/movie_recommender/um.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\nlp\recommender_system\quick_deploy\movie_recommender\um.py
assignment_import,load,collection.load(),16,collection = Collection(name = collection_name),15,pymilvus.Collection.load,pymilvus,solutions/nlp/recommender_system/quick_deploy/movie_recommender/milvus_tool/milvus_recall.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\nlp\recommender_system\quick_deploy\movie_recommender\milvus_tool\milvus_recall.py
constant,load,self.collection.load(),88,self.collection =None,13,NoneType.load,NoneType,solutions/nlp/text_search_engine/quick_deploy/server/src/milvus_helpers.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\nlp\text_search_engine\quick_deploy\server\src\milvus_helpers.py
function_parameter,load,milvus_client.load(collection_name),42,"def do_load(collection_name, file_dir, model, milvus_client, mysql_cli):",34,do_load.milvus_client.load,do_load,solutions/nlp/text_search_engine/quick_deploy/server/src/operations/load.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\nlp\text_search_engine\quick_deploy\server\src\operations\load.py
constant,load,self.collection.load(),65,self.collection =None,17,NoneType.load,NoneType,solutions/video/video_similarity_search/object_detection/server/src/milvus_helpers.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\video\video_similarity_search\object_detection\server\src\milvus_helpers.py
constant,load,self.collection.load(),66,self.collection = None,17,NoneType.load,NoneType,solutions/video/video_similarity_search/quick_deploy/server/src/milvus_helpers.py,milvus-io/bootcamp,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\milvus-io@bootcamp\solutions\video\video_similarity_search\quick_deploy\server\src\milvus_helpers.py
