call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
assignment_unknown,fit,"return self.__returns__(clf.fit(X, Y, sample_weight=W.reshape(-1)))",399,clf = self.__wraps__(**self.params),395.0,self.__wraps__.fit,self,orange3/Orange/base.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\base.py
,fit,"return super().fit(X, Y, W)",460,,,super().fit,super(),orange3/Orange/base.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\base.py
import,load,rc.update(pickle.load(f)),211,import pickle as pickle,9.0,pickle.load,pickle,orange3/Orange/canvas/config.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\config.py
import,load,recent = pickle.load(f),228,import pickle as pickle,9.0,pickle.load,pickle,orange3/Orange/canvas/config.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\config.py
custom_function,load,return self.load(name),134,"def load(self, name):",189.0,load.self,load,orange3/Orange/canvas/resources.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\resources.py
import,load,widget_registry = pickle.load(f),454,import pickle,14.0,pickle.load,pickle,orange3/Orange/canvas/__main__.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\__main__.py
,load,self.help_view.load(QUrl(url)),2022,,,self.help_view.load,self,orange3/Orange/canvas/application/canvasmain.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\application\canvasmain.py
,load,"self.__image.load(QByteArray(svg.encode(""utf-8"")))",378,,,self.__image.load,self,orange3/Orange/canvas/preview/previewbrowser.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\preview\previewbrowser.py
import,load,return pickle.load(f),38,import pickle,7.0,pickle.load,pickle,orange3/Orange/canvas/registry/cache.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\registry\cache.py
custom_function,loads,"properties = loads(data, format)",289,"def loads(string, format):",1033.0,loads,loads,orange3/Orange/canvas/scheme/readwrite.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\scheme\readwrite.py
import,loads,node.properties = pickle.loads(properties[node.title]),403,import pickle as pickle,14.0,pickle.loads,pickle,orange3/Orange/canvas/scheme/readwrite.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\scheme\readwrite.py
custom_function,loads,"properties = loads(data.data, data.format)",727,"def loads(string, format):",1033.0,loads,loads,orange3/Orange/canvas/scheme/readwrite.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\scheme\readwrite.py
import,loads,return json.loads(string),1037,import json,15.0,json.loads,json,orange3/Orange/canvas/scheme/readwrite.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\scheme\readwrite.py
import,loads,"return pickle.loads(base64.decodebytes(string.encode(""ascii"")))",1039,import pickle as pickle,14.0,pickle.loads,pickle,orange3/Orange/canvas/scheme/readwrite.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\canvas\scheme\readwrite.py
assignment_unknown,fit,"return self.__returns__(clf.fit(X, W.reshape(-1)))",121,clf = self.__wraps__(**self.params),119.0,self.__wraps__.fit,self,orange3/Orange/classification/svm.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\classification\svm.py
assignment_unknown,fit,return self.__returns__(clf.fit(X)),122,clf = self.__wraps__(**self.params),119.0,self.__wraps__.fit,self,orange3/Orange/classification/svm.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\classification\svm.py
assignment_import,fit,proj = proj.fit(X.X),30,proj = skl_cluster.DBSCAN(**self.params),27.0,Orange.projection.SklProjector.fit,Orange,orange3/Orange/clustering/dbscan.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\clustering\dbscan.py
assignment_unknown,fit,proj = proj.fit(X),32,proj = proj.fit(X.X),30.0,proj.fit.fit,proj,orange3/Orange/clustering/dbscan.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\clustering\dbscan.py
,fit_predict,"return self.proj.fit_predict(data).reshape((len(data), 1))",42,,,self.proj.fit_predict,self,orange3/Orange/clustering/dbscan.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\clustering\dbscan.py
,fit_predict,y = self.proj.fit_predict(data.X),47,,,self.proj.fit_predict,self,orange3/Orange/clustering/dbscan.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\clustering\dbscan.py
custom_function,fit,self.fit(X),639,"def fit(self, X):",627.0,fit.self,fit,orange3/Orange/clustering/hierarchical.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\clustering\hierarchical.py
assignment_import,fit,"proj = proj.fit(X, Y)",33,proj = skl_cluster.KMeans(**self.params),32.0,Orange.projection.SklProjector.fit,Orange,orange3/Orange/clustering/kmeans.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\clustering\kmeans.py
import,load,table.attributes = pickle.load(f),512,import pickle,4.0,pickle.load,pickle,orange3/Orange/data/io.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\data\io.py
import,load,table = pickle.load(f),1020,import pickle,4.0,pickle.load,pickle,orange3/Orange/data/io.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\data\io.py
import,loads,abc1p = pickle.loads(pickle.dumps(abc1)),485,import pickle,7.0,pickle.loads,pickle,orange3/Orange/data/tests/test_variable.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\data\tests\test_variable.py
import,loads,"abcp, abc1p, abc2p = pickle.loads(pickle.dumps((abc, abc1, abc2)))",489,import pickle,7.0,pickle.loads,pickle,orange3/Orange/data/tests/test_variable.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\data\tests\test_variable.py
assignment_unknown,fit,model = self.fit(e1),167,self = super().__new__(cls),147.0,super().__new__.fit,super(),orange3/Orange/distance/base.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\base.py
,fit,return Mahalanobis(axis=axis).fit(data),703,,,Mahalanobis(axis=axis).fit,Mahalanobis(axis=axis),orange3/Orange/distance/distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\distance.py
,fit,model = self.Distance().fit(table1),37,,,self.Distance().fit,self,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
assignment_unknown,fit,"assert_almost_equal(normalized.fit(fit1)(d1), normalized.fit(fit2)(d2))",57,"normalized = self.Distance(axis=1, normalize=True)",49.0,self.Distance.fit,self,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
assignment_unknown,fit,"assert_almost_equal(normalized.fit(fit1)(d1), normalized.fit(fit2)(d2))",57,"normalized = self.Distance(axis=1, normalize=True)",49.0,self.Distance.fit,self,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
assignment_unknown,fit,"nonnormalized.fit(fit1)(d1), nonnormalized.fit(fit2)(d2)",59,"nonnormalized = self.Distance(axis=1, normalize=False)",50.0,self.Distance.fit,self,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
assignment_unknown,fit,"nonnormalized.fit(fit1)(d1), nonnormalized.fit(fit2)(d2)",59,"nonnormalized = self.Distance(axis=1, normalize=False)",50.0,self.Distance.fit,self,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Euclidean().fit(data),133,from Orange import distance,7.0,Orange.distance.Euclidean().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Euclidean().fit(data),144,from Orange import distance,7.0,Orange.distance.Euclidean().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Euclidean().fit(data),157,from Orange import distance,7.0,Orange.distance.Euclidean().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Euclidean().fit(data),169,from Orange import distance,7.0,Orange.distance.Euclidean().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,"model = distance.Euclidean(axis=1, normalize=True).fit(data)",236,from Orange import distance,7.0,"Orange.distance.Euclidean(axis=1, normalize=True).fit",Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,"model = distance.Euclidean(axis=1, normalize=True).fit(data)",264,from Orange import distance,7.0,"Orange.distance.Euclidean(axis=1, normalize=True).fit",Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,"model = distance.Euclidean(axis=1, normalize=True).fit(data)",279,from Orange import distance,7.0,"Orange.distance.Euclidean(axis=1, normalize=True).fit",Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,"model = distance.Euclidean(axis=1, normalize=True).fit(data)",361,from Orange import distance,7.0,"Orange.distance.Euclidean(axis=1, normalize=True).fit",Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Euclidean(normalize=True).fit(self.cont_data),395,from Orange import distance,7.0,Orange.distance.Euclidean(normalize=True).fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Manhattan().fit(data),444,from Orange import distance,7.0,Orange.distance.Manhattan().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Manhattan().fit(data),454,from Orange import distance,7.0,Orange.distance.Manhattan().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Manhattan().fit(data),465,from Orange import distance,7.0,Orange.distance.Manhattan().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Manhattan().fit(data),477,from Orange import distance,7.0,Orange.distance.Manhattan().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,"model = distance.Manhattan(axis=1, normalize=True).fit(data)",522,from Orange import distance,7.0,"Orange.distance.Manhattan(axis=1, normalize=True).fit",Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,"model = distance.Manhattan(axis=1, normalize=True).fit(data)",550,from Orange import distance,7.0,"Orange.distance.Manhattan(axis=1, normalize=True).fit",Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,"model = distance.Manhattan(axis=1, normalize=True).fit(data)",561,from Orange import distance,7.0,"Orange.distance.Manhattan(axis=1, normalize=True).fit",Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,"model = distance.Manhattan(axis=1, normalize=True).fit(data)",613,from Orange import distance,7.0,"Orange.distance.Manhattan(axis=1, normalize=True).fit",Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Manhattan(normalize=True).fit(self.cont_data),634,from Orange import distance,7.0,Orange.distance.Manhattan(normalize=True).fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Cosine().fit(data),657,from Orange import distance,7.0,Orange.distance.Cosine().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Cosine().fit(data),667,from Orange import distance,7.0,Orange.distance.Cosine().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Cosine().fit(data),683,from Orange import distance,7.0,Orange.distance.Cosine().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Cosine(axis=1).fit(data),742,from Orange import distance,7.0,Orange.distance.Cosine(axis=1).fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Cosine().fit(self.cont_data),770,from Orange import distance,7.0,Orange.distance.Cosine().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Jaccard().fit(self.data),833,from Orange import distance,7.0,Orange.distance.Jaccard().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Jaccard().fit(self.data),850,from Orange import distance,7.0,Orange.distance.Jaccard().fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Jaccard(axis=0).fit(self.data),869,from Orange import distance,7.0,Orange.distance.Jaccard(axis=0).fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
import,fit,model = distance.Jaccard(axis=0).fit(self.data),879,from Orange import distance,7.0,Orange.distance.Jaccard(axis=0).fit,Orange,orange3/Orange/distance/tests/test_distance.py,BioDepot/BioDepot-workflow-builder,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\BioDepot@BioDepot-workflow-builder\orange3\Orange\distance\tests\test_distance.py
