call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
import,load,"state_dict = torch.load(""/tmp/mnist.pt"")",175,import torch,10.0,torch.load,torch,src/python/example/mnist.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\src\python\example\mnist.py
assignment_import,load_state_dict,model.load_state_dict(state_dict),176,model = MLP(),174.0,torch.nn.load_state_dict,torch,src/python/example/mnist.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\src\python\example\mnist.py
import,load,"state_dict = torch.load(""/tmp/rnn.pt"")",294,import torch,11.0,torch.load,torch,src/python/example/rnn.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\src\python\example\rnn.py
assignment_import,load_state_dict,model.load_state_dict(state_dict),295,"model = ImageClassification(28, 10, args.num_layer, SimpleRNNCell,",292.0,torch.nn.load_state_dict,torch,src/python/example/rnn.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\src\python\example\rnn.py
import,load,nnf_params = json.load(f),33,import json,4.0,json.load,json,src/python/nnfusion/executor.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\src\python\nnfusion\executor.py
import,load,varinfo = json.load(json_file),39,import json,5.0,json.load,json,src/tools/nnfusion/distributed_training/mnist/nnf_py/train.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\src\tools\nnfusion\distributed_training\mnist\nnf_py\train.py
import,load,data = json.load(json_file),173,import json,13.0,json.load,json,src/tools/nnfusion/kernel_db/convert_external.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\src\tools\nnfusion\kernel_db\convert_external.py
import,load,kernels = json.load(json_file),237,import json,13.0,json.load,json,src/tools/nnfusion/kernel_db/convert_external.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\src\tools\nnfusion\kernel_db\convert_external.py
import,load,varinfo = json.load(json_file),35,"import torch, json, nnf, dtypes, dataprc",1.0,json.load,json,src/tools/nnfusion/training/example/bert/train.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\src\tools\nnfusion\training\example\bert\train.py
import,load,data = json.load(f),69,import json,11.0,json.load,json,test/nnfusion/scripts/e2e_tests.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\test\nnfusion\scripts\e2e_tests.py
,load,data = json.load(f),43,,,json.load,json,test/nnfusion/scripts/testcases/__init__.py,microsoft/nnfusion,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\microsoft@nnfusion\test\nnfusion\scripts\testcases\__init__.py
