call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
assignment_import,fit,"vae.fit(input_texts_for_training, target_texts_for_training)",313,"vae = Conv1dTextVAE(input_embeddings=en_fasttext_model, output_embeddings=ru_fasttext_model, lr=1e-3,",309.0,conv1d_text_vae.Conv1dTextVAE.fit,conv1d_text_vae,demo/conv1d_text_vae_demo.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\demo\conv1d_text_vae_demo.py
import,load,res = pickle.load(fp),53,import pickle,5.0,pickle.load,pickle,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"res = self.text_vae.fit(self.input_texts, self.target_texts)",1183,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,res = self.text_vae.fit(self.input_texts),1217,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,res = self.text_vae.fit(self.input_texts),1253,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
assignment_unknown,fit,"res.fit(self.input_texts, self.target_texts)",1257,res = self.text_vae.fit(self.input_texts),1253.0,self.text_vae.fit.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,res = self.text_vae.fit(self.target_texts),1292,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
assignment_unknown,fit,"res.fit(self.target_texts, self.input_texts)",1296,res = self.text_vae.fit(self.target_texts),1292.0,self.text_vae.fit.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"self.text_vae.fit(self.input_texts, self.target_texts[:-1])",1331,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"self.text_vae.fit(X, self.target_texts)",1338,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"self.text_vae.fit(self.input_texts, self.target_texts)",1345,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"self.text_vae.fit(self.input_texts, self.target_texts)",1351,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"self.text_vae.fit(self.input_texts, self.target_texts)",1358,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"self.text_vae.fit(self.input_texts, self.target_texts)",1364,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"self.text_vae.fit(self.input_texts, self.target_texts)",1371,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit_transform,"res = self.text_vae.fit_transform(self.input_texts, self.target_texts)",1374,,,self.text_vae.fit_transform,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,self.text_vae.fit(self.input_texts),1387,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,self.text_vae.fit(self.input_texts),1392,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"self.text_vae.fit(self.input_texts, self.target_texts)",1396,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit_predict,"res = self.text_vae.fit_predict(self.input_texts + self.input_texts, self.target_texts + self.target_texts)",1404,,,self.text_vae.fit_predict,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,self.text_vae.fit(self.input_texts),1419,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,self.text_vae.fit(self.input_texts),1426,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
import,load,res = pickle.load(fp),1435,import pickle,5.0,pickle.load,pickle,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
,fit,"self.text_vae.fit(self.input_texts, self.target_texts)",1484,,,self.text_vae.fit,self,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
import,load,res = pickle.load(fp),1488,import pickle,5.0,pickle.load,pickle,tests/test_conv1d_text_vae.py,nsu-ai-team/conv1d-text-vae,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\nsu-ai-team@conv1d-text-vae\tests\test_conv1d_text_vae.py
